point,gx,gxx,gxy,gxz,gy,gyy,gyz,gz,gzz,pot,size,ratio
58,0.00106001870742777,0.0008188083101010601,1.65842274808814e-15,0.000231365210072601,4.47192467518259e-14,0.000838094986785054,1.02792699753582e-15,0.009727689446549448,0.0016569032967741482,0.007876702691646642,1.0,0.0
59,1.7757323389489e-13,0.000848028059417083,7.05815614288063e-17,7.20408975529718e-15,4.03111788740973e-14,0.0008480280594190814,6.25235675949867e-16,0.009876772697538172,0.0016960561185611622,0.007945335391923436,1.0,0.0
60,0.00408750407000441,0.00016774953033293905,7.52524822647928e-16,0.000586304489192462,3.20761212729836e-14,0.0003574227881740777,3.27615403339018e-16,0.0030891921485363127,0.0001896732572300719,0.004257625691025169,1.0,0.0
61,0.00427106012097796,0.00010154536404594072,2.42432476207206e-16,0.000672102556979449,2.25141628430736e-14,0.0004205585057090455,3.99321824521778e-16,0.0038916857845379127,0.0003190131412000863,0.004796522191099939,1.0,0.0
62,0.00434952627593121,1.5833854439262218e-06,1.13273821915436e-15,0.000744281332086717,5.05793865991644e-15,0.0004898810064940529,2.43211619463737e-15,0.004797284220529718,0.0004882976207720713,0.005352749190933537,1.0,0.0
63,0.00427986075932089,0.00013060362313804807,9.05266462378033e-16,0.000786588667658835,2.02782669128654e-14,0.0005627911277100717,4.83530452006012e-16,0.005778306746549333,0.000693394750409082,0.005909987890845514,1.0,0.0
64,0.00402546021034413,0.0002864531898190692,1.33378381852577e-15,0.000784012696924329,7.24298821874053e-14,0.0006356130845950325,4.73573749117627e-15,0.006786631148543165,0.0009220662740760943,0.006446695491831633,1.0,0.0
65,0.00356470896200943,0.0004513639696860361,3.94750387705447e-16,0.000726249061173542,5.6999028977614e-14,0.0007039551418550616,3.68617896623347e-15,0.007757572894547593,0.0011553191108770733,0.006937503691005986,1.0,0.0
66,0.00289732157340616,0.0006070927604270859,6.65197419851904e-16,0.000610197724982691,2.38352631902472e-14,0.0007632041865430761,1.53416301472593e-15,0.008617621410536458,0.00137029694643509,0.0073555699909775285,1.0,0.0
67,0.00204700265238098,0.0007349180177170789,3.22080466545185e-16,0.000440973383306501,3.83631657257383e-14,0.0008090721570930826,1.25562808848262e-15,0.009294543964529112,0.0015439901742920759,0.0076755668906116625,1.0,0.0
68,0.00106001870744923,0.0008188083100990617,2.48398341012954e-16,0.000231365210072716,9.66831866303086e-15,0.0008380949867890508,4.87894365750266e-16,0.009727689446549448,0.0016569032967711506,0.007876702691646642,1.0,0.0
69,1.58994345467178e-13,0.0008480280594160838,3.5968915291975e-16,6.68052852620393e-15,1.42581259299224e-14,0.000848028059417083,8.96274360609982e-16,0.009876772697538172,0.0016960561185611622,0.007945335391923436,1.0,0.0
70,0.00408750407000287,0.00016774953032994144,2.35713599111348e-16,0.000586304489191473,3.793851083983e-14,0.0003574227881770753,1.37864776561004e-15,0.0030891921485363127,0.0001896732572300719,0.0042576255909807514,1.0,0.0
71,0.00427106012108368,0.00010154536404693992,4.62316935358502e-16,0.000672102556988596,1.5507939984255e-14,0.0004205585057070471,3.41354277743483e-16,0.003891685783543153,0.0003190131412010855,0.0047965219910111045,1.0,0.0
72,0.00434952627586772,1.5833854439262218e-06,5.20738730024542e-16,0.000744281332084706,2.18958694491594e-14,0.0004898810064940529,3.56956624631907e-16,0.0047972842195349585,0.0004882976207720713,0.005352749290977954,1.0,0.0
73,0.004279860759338,0.00013060362313804807,7.88028314511211e-16,0.000786588667660736,7.67273614435404e-15,0.0005627911277140685,2.05286905096552e-16,0.005778306746549333,0.0006933947503980908,0.005909987890845514,1.0,0.0
74,0.00402546021038699,0.0002864531898240652,1.14570544654388e-15,0.000784012696925091,2.06367041510891e-14,0.0006356130845960872,1.28763915762525e-15,0.006786631150532685,0.0009220662740830887,0.006446695491831633,1.0,0.0
75,0.00356470896197543,0.0004513639696850369,1.04506077999288e-16,0.000726249061172473,7.44337317476473e-15,0.0007039551418560608,5.83504056704542e-17,0.007757572894547593,0.0011553191108870653,0.006937503590961569,1.0,0.0
76,0.00289732157333761,0.0006070927604280851,1.1165863596414e-15,0.000610197724978143,2.09397657633531e-14,0.0007632041865450745,3.1111350746061e-15,0.008617621411531218,0.0013702969464340908,0.007355570091021946,1.0,0.0
77,0.00204700265237786,0.0007349180177180781,7.83395361927085e-17,0.000440973383308582,5.40542003518718e-14,0.0008090721570980786,6.50629384895372e-15,0.009294543964529112,0.001543990174298071,0.007675567090700497,1.0,0.0
78,0.00106001870745662,0.0008188083100970633,5.62476463788954e-16,0.000231365210073902,3.18959539769709e-14,0.0008380949867880516,3.33889884599099e-15,0.009727689447544208,0.0016569032967741482,0.007876702691646642,1.0,0.0
79,1.78106661363753e-13,0.000848028059417083,1.14596781499929e-16,6.80228443017405e-15,8.7240056758503e-15,0.000848028059417083,1.72774392449143e-16,0.009876772697538172,0.0016960561185611622,0.007945335391923436,1.0,0.0
80,0.00408750406996239,0.00016774953032794304,9.68528388593142e-16,0.000586304489192893,1.71610230366437e-15,0.0003574227881770753,7.30701442278395e-16,0.0030891921485363127,0.0001896732572360671,0.004257625791069586,1.0,0.0
