,file,gzz,height,ratio,size
98,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-235.849563164915,2000.0,0.0,1.0
99,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height2000-pole.txt,-128.07611056589,2000.0,0.0,1.0
100,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-81.7940342472828,2000.0,0.5,1.0
101,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-90.0692245467814,2000.0,0.5,1.0
102,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,76.7656594359648,2000.0,0.5,1.0
103,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-1.47748187521668,2000.0,0.5,1.0
104,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,53.4673792640127,2000.0,0.5,1.0
105,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,55.1262537292899,2000.0,0.5,1.0
106,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.43236320778373,2000.0,0.5,1.0
107,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,66.6687548291392,2000.0,0.5,1.0
108,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-15.747724957593,2000.0,0.5,1.0
109,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-128.07611056589,2000.0,0.5,1.0
110,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-81.7940342473772,2000.0,0.5,1.0
111,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-20.7834161831556,2000.0,0.5,1.0
112,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,74.8646180711648,2000.0,0.5,1.0
113,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-5.30167960218135,2000.0,0.5,1.0
114,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,57.2245045185377,2000.0,0.5,1.0
115,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,55.0122565252402,2000.0,0.5,1.0
116,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.60546675680159,2000.0,0.5,1.0
117,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,66.6665076148415,2000.0,0.5,1.0
118,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-16.0047169434244,2000.0,0.5,1.0
119,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-128.07611056589,2000.0,0.5,1.0
120,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-81.7940342473265,2000.0,0.5,1.0
121,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-12.5916258882092,2000.0,0.5,1.0
122,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,69.8811856552871,2000.0,0.5,1.0
123,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-7.15498109015725,2000.0,0.5,1.0
124,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,55.096516100606,2000.0,0.5,1.0
125,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,54.892024887053,2000.0,0.5,1.0
126,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.60320085855874,2000.0,0.5,1.0
127,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,66.6585563473342,2000.0,0.5,1.0
128,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-16.1061612531771,2000.0,0.5,1.0
129,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-128.07611056589,2000.0,0.5,1.0
130,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-81.794034247349,2000.0,0.5,1.0
131,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-13.8869870103481,2000.0,0.5,1.0
132,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,63.2554470556124,2000.0,0.5,1.0
