gx,0.0
gxx,-0.3507583459362631
gxy,0.0
gxz,0.0
gy,0.0
gyy,-0.3507583459362631
gyz,0.0
gz,223.78863009667518
gzz,0.7015166918725262
pot,14278.02119059111
