,gzz,height,ratio
167,65.93670449184047,2000.0,0.5
168,16.974667072729126,2000.0,0.5
169,128.7776272577625,2000.0,0.5
170,82.49555093919892,2000.0,0.5
171,13.293142580081724,2000.0,0.5
172,69.17966896341457,2000.0,0.5
173,7.856497782029736,2000.0,0.5
174,54.394999408733575,2000.0,0.5
175,54.19050819518047,2000.0,0.5
176,10.304717550431125,2000.0,0.5
177,65.95703965546147,2000.0,0.5
178,16.807677945049626,2000.0,0.5
179,128.7776272577625,2000.0,0.5
180,82.49555093924963,2000.0,0.5
181,21.484932875028328,2000.0,0.5
182,74.16310137929227,2000.0,0.5
183,6.0031962940484265,2000.0,0.5
184,56.52298782666537,2000.0,0.5
185,54.31073983336757,2000.0,0.5
186,10.306983448673847,2000.0,0.5
187,65.96499092296887,2000.0,0.5
188,16.706233635296925,2000.0,0.5
189,128.7776272577625,2000.0,0.5
190,82.49555093915532,2000.0,0.5
191,90.77074123865403,2000.0,0.5
192,76.06414274409258,2000.0,0.5
193,2.1789985670891765,2000.0,0.5
194,52.76586257213997,2000.0,0.5
195,54.42473703741737,2000.0,0.5
196,10.133879899656257,2000.0,0.5
197,65.96723813726668,2000.0,0.5
198,16.449241649465428,2000.0,0.5
199,128.7776272577625,2000.0,0.5
200,32.01272277317487,2000.0,1.0
201,21.12783638033247,2000.0,1.0
202,12.221533162181274,2000.0,1.0
203,2.665711634831674,2000.0,1.0
204,0.5158564822323137,2000.0,1.0
205,1.0881982066287392,2000.0,1.0
206,2.3135253868669863,2000.0,1.0
207,1.1652100263066039,2000.0,1.0
208,1.612157818994834,2000.0,1.0
209,2.289413601167536,2000.0,1.0
210,16.954235847010374,2000.0,1.0
211,6.996675496398334,2000.0,1.0
212,8.254606441979913,2000.0,1.0
213,1.7866813117366238,2000.0,1.0
214,0.1843930641074868,2000.0,1.0
215,1.2773012958542742,2000.0,1.0
216,2.346841621898246,2000.0,1.0
217,1.1782180082994538,2000.0,1.0
218,2.2011489335209338,2000.0,1.0
219,2.289413601167536,2000.0,1.0
220,3.878247996454424,2000.0,1.0
221,3.623218008509074,2000.0,1.0
222,3.4157132890406237,2000.0,1.0
223,2.1919334004688764,2000.0,1.0
224,0.9644188638154352,2000.0,1.0
225,1.6625898622355062,2000.0,1.0
226,1.5897779242773593,2000.0,1.0
227,1.407225485545534,2000.0,1.0
228,2.167512199282474,2000.0,1.0
229,2.289413601167536,2000.0,1.0
230,10.788793940816475,2000.0,1.0
231,2.445045555246464,2000.0,1.0
232,2.386810614806706,2000.0,1.0
233,4.600877681688106,2000.0,1.0
234,5.081658037510076,2000.0,1.0
235,2.1184750688449263,2000.0,1.0
236,2.031302750108586,2000.0,1.0
237,1.3754043014114736,2000.0,1.0
238,2.1502432945764838,2000.0,1.0
239,2.289413601167536,2000.0,1.0
240,0.40337790256590317,2000.0,1.0
241,0.1614626921192398,2000.0,1.0
242,1.6912190442308153,2000.0,1.0
243,6.3666572426411365,2000.0,1.0
244,5.314196052701837,2000.0,1.0
245,2.7164500564554364,2000.0,1.0
246,1.9927814582711962,2000.0,1.0
247,1.3680057291124839,2000.0,1.0
248,2.133211903320944,2000.0,1.0
249,2.289413601167536,2000.0,1.0
250,0.4033779025655442,2000.0,1.0
251,0.16146269211934483,2000.0,1.0
252,1.6912190442307582,2000.0,1.0
253,6.3666572426412165,2000.0,1.0
254,5.314196052701886,2000.0,1.0
255,2.7164500564555163,2000.0,1.0
256,1.9927814582713061,2000.0,1.0
257,1.3680057291125238,2000.0,1.0
258,2.133211903321184,2000.0,1.0
259,2.289413601167536,2000.0,1.0
260,10.788793940816372,2000.0,1.0
261,2.445045555246514,2000.0,1.0
262,2.386810614806616,2000.0,1.0
263,4.600877681687996,2000.0,1.0
264,5.081658037509946,2000.0,1.0
265,2.1184750688449263,2000.0,1.0
266,2.0313027501084964,2000.0,1.0
267,1.3754043014114639,2000.0,1.0
268,2.150243294576454,2000.0,1.0
269,2.289413601167536,2000.0,1.0
270,3.8782479964588434,2000.0,1.0
271,3.6232180085089842,2000.0,1.0
272,3.4157132890407738,2000.0,1.0
273,2.1919334004687263,2000.0,1.0
274,0.9644188638155612,2000.0,1.0
275,1.662589862236234,2000.0,1.0
276,1.5897779242773502,2000.0,1.0
277,1.407225485545494,2000.0,1.0
278,2.1675121992824438,2000.0,1.0
279,2.289413601167536,2000.0,1.0
280,16.954235847010374,2000.0,1.0
281,6.996675496398164,2000.0,1.0
282,8.254606441979814,2000.0,1.0
283,1.7866813117365439,2000.0,1.0
284,0.18439306410767686,2000.0,1.0
285,1.2773012958543462,2000.0,1.0
286,2.3468416218979264,2000.0,1.0
287,1.178218008299294,2000.0,1.0
288,2.201148933520694,2000.0,1.0
289,2.289413601167536,2000.0,1.0
290,32.01272277317517,2000.0,1.0
291,21.12783638033247,2000.0,1.0
292,12.221533162181274,2000.0,1.0
293,2.665711634831674,2000.0,1.0
294,0.5158564822324538,2000.0,1.0
295,1.0881982066285012,2000.0,1.0
296,2.313525386866606,2000.0,1.0
297,1.1652100263065739,2000.0,1.0
298,1.612157818994934,2000.0,1.0
299,2.289413601167536,2000.0,1.0
300,0.6396262232589938,2000.0,1.5
301,0.2865581325815362,2000.0,1.5
302,0.9326177524008942,2000.0,1.5
303,0.3233211575068612,2000.0,1.5
304,0.2439023022173158,2000.0,1.5
305,0.5346408326544239,2000.0,1.5
306,0.19146504852751323,2000.0,1.5
307,0.6706518633139714,2000.0,1.5
308,0.23028131122950818,2000.0,1.5
309,2.289413601167536,2000.0,1.5
310,0.024460290714562793,2000.0,1.5
311,0.5428016948942592,2000.0,1.5
312,1.0072082024372233,2000.0,1.5
313,0.5443072469376352,2000.0,1.5
314,1.0596815652380038,2000.0,1.5
315,0.5147818473099939,2000.0,1.5
316,0.23957325427384618,2000.0,1.5
317,0.6692405536380532,2000.0,1.5
318,0.23237151306900916,2000.0,1.5
319,2.289413601167536,2000.0,1.5
320,0.8476306398782352,2000.0,1.5
321,0.8950471994485742,2000.0,1.5
322,1.0753380395751573,2000.0,1.5
323,0.5589850532320892,2000.0,1.5
324,0.9013765375177338,2000.0,1.5
325,0.3377594204186538,2000.0,1.5
326,0.2626173427255512,2000.0,1.5
327,0.6757518546655799,2000.0,1.5
328,0.2320517430427832,2000.0,1.5
329,2.289413601167536,2000.0,1.5
330,0.08922711229462221,2000.0,1.5
331,0.3561083407932122,2000.0,1.5
332,0.9987752663210272,2000.0,1.5
333,0.4889026932306262,2000.0,1.5
334,0.6651800632073237,2000.0,1.5
335,0.1887637189887188,2000.0,1.5
336,0.2742413602841562,2000.0,1.5
337,0.6772567154332734,2000.0,1.5
338,0.23274757954183417,2000.0,1.5
339,2.289413601167536,2000.0,1.5
340,0.8154940106484638,2000.0,1.5
341,0.009701508787544832,2000.0,1.5
342,0.6624228210006298,2000.0,1.5
343,0.16502688207875316,2000.0,1.5
344,0.49090584494086387,2000.0,1.5
345,0.06851496795374379,2000.0,1.5
346,0.2936413489708032,2000.0,1.5
347,0.6987788990412643,2000.0,1.5
348,0.2358575487879342,2000.0,1.5
349,2.289413601167536,2000.0,1.5
350,0.8154940106488238,2000.0,1.5
351,0.00970150878757281,2000.0,1.5
352,0.6624228210003774,2000.0,1.5
353,0.16502688207872118,2000.0,1.5
354,0.49090584494071376,2000.0,1.5
355,0.06851496795340484,2000.0,1.5
356,0.2936413489708512,2000.0,1.5
357,0.6987788990414623,2000.0,1.5
358,0.23585754878831922,2000.0,1.5
359,2.289413601167536,2000.0,1.5
360,0.08922711229458424,2000.0,1.5
361,0.3561083407931582,2000.0,1.5
362,0.9987752663210412,2000.0,1.5
363,0.48890269323065716,2000.0,1.5
364,0.6651800632074738,2000.0,1.5
365,0.1887637189885648,2000.0,1.5
366,0.2742413602842152,2000.0,1.5
367,0.6772567154334759,2000.0,1.5
368,0.23274757954177516,2000.0,1.5
369,2.289413601167536,2000.0,1.5
370,0.8476306398737902,2000.0,1.5
371,0.8950471994485671,2000.0,1.5
372,1.0753380395756462,2000.0,1.5
373,0.5589850532322223,2000.0,1.5
374,0.9013765375177938,2000.0,1.5
375,0.3377594204181238,2000.0,1.5
376,0.26261734272573817,2000.0,1.5
377,0.6757518546657926,2000.0,1.5
378,0.2320517430428462,2000.0,1.5
379,2.289413601167536,2000.0,1.5
380,0.024460290714550803,2000.0,1.5
381,0.5428016948941782,2000.0,1.5
382,1.0072082024373201,2000.0,1.5
383,0.5443072469377521,2000.0,1.5
384,1.059681565238204,2000.0,1.5
385,0.5147818473101438,2000.0,1.5
386,0.2395732542736262,2000.0,1.5
387,0.6692405536380548,2000.0,1.5
388,0.2323715130692552,2000.0,1.5
389,2.289413601167536,2000.0,1.5
390,0.6396262232590237,2000.0,1.5
391,0.2865581325812272,2000.0,1.5
392,0.9326177524008762,2000.0,1.5
393,0.3233211575068502,2000.0,1.5
394,0.24390230221746678,2000.0,1.5
395,0.5346408326548138,2000.0,1.5
396,0.19146504852770718,2000.0,1.5
397,0.6706518633140185,2000.0,1.5
398,0.2302813112295522,2000.0,1.5
399,2.289413601167536,2000.0,1.5
400,0.09558979900771614,2000.0,2.0
401,0.12631335226377516,2000.0,2.0
402,0.10531412054194622,2000.0,2.0
403,0.1347848187173052,2000.0,2.0
404,0.2037773160167542,2000.0,2.0
405,0.1624456389550022,2000.0,2.0
406,0.06997046931446715,2000.0,2.0
407,0.09200734682455514,2000.0,2.0
408,0.11059883615746113,2000.0,2.0
409,0.2831945533994482,2000.0,2.0
410,0.14751692990564014,2000.0,2.0
411,0.0737642831445432,2000.0,2.0
412,0.07859862899791714,2000.0,2.0
413,0.1164698121638692,2000.0,2.0
414,0.17156750335720217,2000.0,2.0
415,0.09394065961248821,2000.0,2.0
416,0.06433871956407822,2000.0,2.0
417,0.09074632838950913,2000.0,2.0
418,0.10414631850703215,2000.0,2.0
419,0.2831945533994482,2000.0,2.0
420,0.08147081720152116,2000.0,2.0
421,0.1151561739446122,2000.0,2.0
422,0.04706694357199914,2000.0,2.0
423,0.09395347121336917,2000.0,2.0
424,0.20522393520887716,2000.0,2.0
425,0.10103567243386924,2000.0,2.0
426,0.023370907592653145,2000.0,2.0
427,0.09576172895625323,2000.0,2.0
428,0.10366733989347521,2000.0,2.0
429,0.2831945533994482,2000.0,2.0
430,0.2406991398834532,2000.0,2.0
431,0.1700197826531712,2000.0,2.0
432,0.06045984681386918,2000.0,2.0
433,0.08769371320138919,2000.0,2.0
434,0.20315477932275616,2000.0,2.0
435,0.0642934749017362,2000.0,2.0
436,0.002575882991516787,2000.0,2.0
437,0.0834970443752272,2000.0,2.0
438,0.10199328021988918,2000.0,2.0
439,0.2831945533994482,2000.0,2.0
440,0.12240600482404018,2000.0,2.0
441,0.1220727550817412,2000.0,2.0
442,0.1499208380615532,2000.0,2.0
443,0.15805709382125221,2000.0,2.0
444,0.18038585773695515,2000.0,2.0
445,0.051729583457313155,2000.0,2.0
446,0.017454303657748804,2000.0,2.0
447,0.11074052024935122,2000.0,2.0
448,0.11299413483784815,2000.0,2.0
449,0.2831945533994482,2000.0,2.0
450,0.12240600482404018,2000.0,2.0
451,0.12207275508191218,2000.0,2.0
452,0.14992083806138023,2000.0,2.0
453,0.15805709382123423,2000.0,2.0
454,0.18038585773705818,2000.0,2.0
455,0.051729583457631234,2000.0,2.0
456,0.017454303657630788,2000.0,2.0
457,0.1107405202495102,2000.0,2.0
458,0.11299413483823617,2000.0,2.0
459,0.2831945533994482,2000.0,2.0
460,0.2406991398835212,2000.0,2.0
461,0.1700197826531632,2000.0,2.0
462,0.06045984681399119,2000.0,2.0
463,0.08769371320132824,2000.0,2.0
464,0.2031547793231192,2000.0,2.0
465,0.06429347490184223,2000.0,2.0
466,0.002575882991457834,2000.0,2.0
467,0.0834970443750912,2000.0,2.0
468,0.10199328021996323,2000.0,2.0
469,0.2831945533994482,2000.0,2.0
470,0.0814708172014732,2000.0,2.0
471,0.11515617394417921,2000.0,2.0
472,0.047066943572501185,2000.0,2.0
473,0.09395347121364217,2000.0,2.0
474,0.20522393520880616,2000.0,2.0
475,0.10103567243470424,2000.0,2.0
476,0.023370907592769163,2000.0,2.0
477,0.09576172895623414,2000.0,2.0
478,0.10366733989331922,2000.0,2.0
479,0.2831945533994482,2000.0,2.0
480,0.14751692990572518,2000.0,2.0
481,0.07376428314449823,2000.0,2.0
482,0.07859862899799619,2000.0,2.0
483,0.11646981216402919,2000.0,2.0
484,0.17156750335720217,2000.0,2.0
485,0.0939406596125052,2000.0,2.0
486,0.06433871956397719,2000.0,2.0
487,0.09074632838969321,2000.0,2.0
488,0.10414631850716816,2000.0,2.0
489,0.2831945533994482,2000.0,2.0
490,0.0955897990074922,2000.0,2.0
491,0.12631335226340323,2000.0,2.0
492,0.10531412054229417,2000.0,2.0
493,0.13478481871726422,2000.0,2.0
494,0.20377731601670318,2000.0,2.0
495,0.16244563895454922,2000.0,2.0
496,0.06997046931448914,2000.0,2.0
497,0.09200734682484624,2000.0,2.0
498,0.11059883615746324,2000.0,2.0
499,0.2831945533994482,2000.0,2.0
500,0.06608486572167116,2000.0,2.5
501,0.08279697322637614,2000.0,2.5
502,0.07956812957722414,2000.0,2.5
503,0.1059787157328862,2000.0,2.5
504,0.03181581871854122,2000.0,2.5
505,0.07685005443544124,2000.0,2.5
506,0.07698274463545418,2000.0,2.5
507,0.04975361780682819,2000.0,2.5
508,0.0644076715382772,2000.0,2.5
509,0.03339325889636324,2000.0,2.5
510,0.07164130660081214,2000.0,2.5
511,0.08335443930812714,2000.0,2.5
512,0.11203154024446815,2000.0,2.5
513,0.10026077063150318,2000.0,2.5
514,0.03122460831335716,2000.0,2.5
515,0.0649283000306542,2000.0,2.5
516,0.06419737818736415,2000.0,2.5
517,0.0609983177161032,2000.0,2.5
518,0.06693282887667618,2000.0,2.5
519,0.03339325889636324,2000.0,2.5
520,0.08831555325188423,2000.0,2.5
521,0.07918943889256613,2000.0,2.5
522,0.08841544612973917,2000.0,2.5
523,0.11755308788186014,2000.0,2.5
524,0.0193551192183542,2000.0,2.5
525,0.06582937555039914,2000.0,2.5
526,0.06962519660776023,2000.0,2.5
527,0.062113558438119165,2000.0,2.5
528,0.06219865565446514,2000.0,2.5
529,0.03339325889636324,2000.0,2.5
530,0.07268384532282723,2000.0,2.5
531,0.09526464035241322,2000.0,2.5
532,0.05461071475442114,2000.0,2.5
533,0.09599924413667815,2000.0,2.5
534,0.05391800777332323,2000.0,2.5
535,0.0654054035281002,2000.0,2.5
536,0.08548660359495819,2000.0,2.5
537,0.06259041306317215,2000.0,2.5
538,0.06420257965435716,2000.0,2.5
539,0.03339325889636324,2000.0,2.5
540,0.06281352566344423,2000.0,2.5
541,0.11097704884283821,2000.0,2.5
542,0.03581891362576617,2000.0,2.5
543,0.07635615937616413,2000.0,2.5
544,0.040225535352059194,2000.0,2.5
545,0.05535529280740614,2000.0,2.5
546,0.08532659785043117,2000.0,2.5
547,0.06457078546767714,2000.0,2.5
548,0.06119320151054719,2000.0,2.5
549,0.03339325889636324,2000.0,2.5
550,0.06281352566330023,2000.0,2.5
551,0.11097704884266724,2000.0,2.5
552,0.03581891362552814,2000.0,2.5
553,0.07635615937620421,2000.0,2.5
554,0.040225535352008235,2000.0,2.5
555,0.05535529280780915,2000.0,2.5
556,0.08532659785047514,2000.0,2.5
557,0.06457078546798023,2000.0,2.5
558,0.061193201510465145,2000.0,2.5
559,0.03339325889636324,2000.0,2.5
560,0.07268384532295313,2000.0,2.5
561,0.09526464035231819,2000.0,2.5
562,0.05461071475427015,2000.0,2.5
563,0.09599924413657723,2000.0,2.5
564,0.053918007774010235,2000.0,2.5
565,0.06540540352794422,2000.0,2.5
566,0.08548660359513816,2000.0,2.5
567,0.06259041306332513,2000.0,2.5
568,0.06420257965434217,2000.0,2.5
569,0.03339325889636324,2000.0,2.5
570,0.08831555325181317,2000.0,2.5
571,0.07918943889227315,2000.0,2.5
572,0.08841544613013819,2000.0,2.5
573,0.11755308788247221,2000.0,2.5
574,0.01935511921825417,2000.0,2.5
575,0.06582937555023016,2000.0,2.5
576,0.06962519660834221,2000.0,2.5
577,0.062113558438157135,2000.0,2.5
578,0.06219865565418514,2000.0,2.5
579,0.03339325889636324,2000.0,2.5
580,0.07164130660080215,2000.0,2.5
581,0.08335443930843922,2000.0,2.5
582,0.11203154024415918,2000.0,2.5
583,0.10026077063158523,2000.0,2.5
584,0.031224608313708213,2000.0,2.5
585,0.06492830003046424,2000.0,2.5
586,0.0641973781874492,2000.0,2.5
587,0.06099831771609221,2000.0,2.5
588,0.06693282887667817,2000.0,2.5
589,0.03339325889636324,2000.0,2.5
590,0.06608486572155714,2000.0,2.5
591,0.08279697322623014,2000.0,2.5
592,0.0795681295773012,2000.0,2.5
593,0.10597871573295115,2000.0,2.5
594,0.031815818717943145,2000.0,2.5
595,0.07685005443498416,2000.0,2.5
596,0.0769827446357022,2000.0,2.5
597,0.04975361780680221,2000.0,2.5
598,0.06440767153850724,2000.0,2.5
599,0.03339325889636324,2000.0,2.5
600,0.007832702561607174,2000.0,3.0
601,0.017422108686208193,2000.0,3.0
602,0.021689833677255188,2000.0,3.0
603,0.015999673631712175,2000.0,3.0
604,0.026251078358152213,2000.0,3.0
605,0.007145542987790243,2000.0,3.0
606,0.01619961328576014,2000.0,3.0
607,0.0019896528231677646,2000.0,3.0
608,0.02223280355939017,2000.0,3.0
609,0.018334024023043183,2000.0,3.0
610,0.02053793822532224,2000.0,3.0
611,0.013678515734790175,2000.0,3.0
612,0.012311302056160156,2000.0,3.0
613,0.018454080851890153,2000.0,3.0
614,0.02384503397515214,2000.0,3.0
615,0.01269767865892224,2000.0,3.0
616,0.01604826732136022,2000.0,3.0
617,0.000664800189991821,2000.0,3.0
618,0.02263744380942523,2000.0,3.0
619,0.018334024023043183,2000.0,3.0
620,0.019226348265499182,2000.0,3.0
621,0.024345430550045233,2000.0,3.0
622,0.012889122037563205,2000.0,3.0
623,0.023599067967294163,2000.0,3.0
624,0.015279012212719212,2000.0,3.0
625,0.008473512566375185,2000.0,3.0
626,0.015493536857442147,2000.0,3.0
627,0.0004915688567768139,2000.0,3.0
628,0.02273824047027717,2000.0,3.0
629,0.018334024023043183,2000.0,3.0
630,0.01794702553060923,2000.0,3.0
631,0.01973784938430523,2000.0,3.0
632,0.01882279307999124,2000.0,3.0
633,0.024518447459198178,2000.0,3.0
634,0.01875543235350219,2000.0,3.0
635,0.015266892236445173,2000.0,3.0
636,0.020298782449351238,2000.0,3.0
637,0.00045090688163718085,2000.0,3.0
638,0.019362672329929165,2000.0,3.0
639,0.018334024023043183,2000.0,3.0
640,0.0061680718129162315,2000.0,3.0
641,0.01645124782530316,2000.0,3.0
642,0.022389644236125217,2000.0,3.0
643,0.022170229178940182,2000.0,3.0
644,0.02526148291747321,2000.0,3.0
645,0.017763925914500156,2000.0,3.0
646,0.022550464255610136,2000.0,3.0
647,0.007138918288659757,2000.0,3.0
648,0.014557059966725183,2000.0,3.0
649,0.018334024023043183,2000.0,3.0
650,0.0061680718128511725,2000.0,3.0
651,0.016451247825075233,2000.0,3.0
652,0.022389644236012196,2000.0,3.0
653,0.022170229178951173,2000.0,3.0
654,0.025261482917836142,2000.0,3.0
655,0.017763925914940137,2000.0,3.0
656,0.022550464255823188,2000.0,3.0
657,0.007138918288481788,2000.0,3.0
658,0.014557059966757158,2000.0,3.0
659,0.018334024023043183,2000.0,3.0
660,0.017947025530704153,2000.0,3.0
661,0.0197378493846202,2000.0,3.0
662,0.018822793079553146,2000.0,3.0
663,0.02451844745864018,2000.0,3.0
664,0.018755432354013224,2000.0,3.0
665,0.01526689223657618,2000.0,3.0
666,0.020298782449745145,2000.0,3.0
667,0.00045090688187821026,2000.0,3.0
668,0.019362672330372144,2000.0,3.0
669,0.018334024023043183,2000.0,3.0
670,0.019226348265455218,2000.0,3.0
671,0.024345430549980174,2000.0,3.0
672,0.012889122038001188,2000.0,3.0
673,0.023599067967849163,2000.0,3.0
674,0.015279012212663146,2000.0,3.0
675,0.008473512566472219,2000.0,3.0
676,0.015493536857676182,2000.0,3.0
677,0.0004915688564638421,2000.0,3.0
678,0.02273824046992523,2000.0,3.0
679,0.018334024023043183,2000.0,3.0
680,0.020537938225300145,2000.0,3.0
681,0.013678515735180197,2000.0,3.0
682,0.012311302056134177,2000.0,3.0
683,0.018454080852335242,2000.0,3.0
684,0.023845033975729235,2000.0,3.0
685,0.012697678658438183,2000.0,3.0
686,0.016048267321106202,2000.0,3.0
687,0.0006648001899788314,2000.0,3.0
688,0.022637443809556235,2000.0,3.0
689,0.018334024023043183,2000.0,3.0
690,0.00783270256173818,2000.0,3.0
691,0.01742210868598315,2000.0,3.0
692,0.02168983367716515,2000.0,3.0
693,0.01599967363187116,2000.0,3.0
694,0.026251078358209168,2000.0,3.0
695,0.007145542987457176,2000.0,3.0
696,0.016199613285790226,2000.0,3.0
697,0.0019896528228338095,2000.0,3.0
698,0.02223280355943924,2000.0,3.0
699,0.018334024023043183,2000.0,3.0
700,0.0123498978315002,2000.0,3.5
701,0.014972246131846223,2000.0,3.5
702,0.020576785168375133,2000.0,3.5
703,0.0166488028696542,2000.0,3.5
704,0.00991299901197018,2000.0,3.5
705,0.012714460043349196,2000.0,3.5
706,0.019456456920863174,2000.0,3.5
707,0.013331003477036196,2000.0,3.5
708,0.013362602548945168,2000.0,3.5
709,0.01982798892018023,2000.0,3.5
