point,gx,gxx,gxy,gxz,gy,gyy,gyz,gz,gzz,pot,size,ratio
4747,0.000258214446303029,0.0006221154187621147,0.000173373576065519,0.000348572621411046,2.2538398701144e-05,0.001085991395219088,0.000595800373741628,0.0008132427471707615,0.0017083954920361633,0.0011916020084754564,30.0,5.0
4748,0.000188622037121888,0.0004517828228001175,0.000210444909400892,0.000647545439415892,4.20058098171694e-06,0.0013968335116820718,3.02985980321774e-05,0.0008827722961655127,0.00185094330045521,0.0011705498091032496,30.0,5.0
4749,0.000187531614203706,0.000748155603090106,3.60646659515462e-06,0.000641310861341084,2.44855600310956e-05,0.0014283754318040742,5.87562371959054e-05,0.0009014726621785485,0.002177752613748196,0.0013054553091933485,30.0,5.0
4750,0.000291763969503478,0.0005349276600450925,0.00016189477586448,0.00058420381172768,9.64577866646721e-06,0.0012923494592591012,0.000541260333167363,0.0008617313811782878,0.0018285370944601809,0.0005591966091742506,30.0,5.0
4751,0.000239961798291333,0.0006198984064311186,4.51109243004288e-05,5.8565084849433e-05,3.41210780270274e-05,0.0011643958001160692,4.13963790930616e-05,0.0008757577521691928,0.0017844448191971507,5.369310929381754e-05,30.0,5.0
4752,0.000200445159744156,0.00019295622823911618,0.000205801509328696,0.000745620393944671,9.32207830572906e-06,0.0011881057292030817,0.000555963831997727,0.0008317577451748548,0.0013806465957112435,0.0001641863909753738,30.0,5.0
4753,2.98577889124019e-05,0.000794554668958114,0.00025187134002029,0.0005336468335073,5.86121215881974e-05,0.0013800198147160825,0.000532101565551821,0.0009514402281638468,0.0021739690299061865,0.0004258154094713973,30.0,5.0
4754,0.000185721414156959,0.0007996437573070669,0.000126132254054515,0.00043897669969651,8.91333088297586e-05,0.0014312306431090716,0.000160648312463645,0.0009455746321691549,0.0022320812647881327,0.00014809960885031614,30.0,5.0
4755,0.000306298908525626,0.00018607647563811947,0.00011713965180922,0.000382118398933148,3.04836338180792e-05,0.00014664676664211118,0.000443082708948897,0.0008633302411737986,0.00033141427153515757,0.0001784029900591122,30.0,5.0
4756,0.000187793341161147,0.0010199975087070712,9.11379675455903e-05,1.88312703876745e-05,1.50702710968176e-05,0.0008175410877511169,0.000158770689703387,0.0008302549781831203,0.0018379415231571938,0.0004644999899028335,30.0,5.0
4757,0.000356827140366001,2.5036572591896622e-05,0.000323087518172963,0.000427178574263564,3.87561452548368e-05,0.0010901809221631198,0.00048174347107427,0.0008730993761787431,0.0010669573088182283,0.00047150049067568034,30.0,5.0
4758,0.000171114473125566,0.0011899079089671138,9.86636764119253e-05,0.000525386045598401,2.07712818784955e-05,0.0013432684760640856,0.000904428971903029,0.0008777759881866132,0.0025347600852941854,4.2373691030661575e-05,30.0,5.0
4759,0.000311250005848862,0.0011372635479721116,3.32072352412505e-05,0.000262827439478787,3.66413933825527e-05,0.0011938139956481075,0.000499414500988199,0.0009067860521838611,0.0023303074083942388,0.00011209160948055796,30.0,5.0
4760,0.000298646971228944,0.00043796866930712053,1.25532323968086e-05,0.000680779770524371,4.71670269419633e-06,0.0006739482607390768,0.000841632844667511,0.0009080848401765707,0.0011105596062181977,0.0001658962901274208,30.0,5.0
4761,0.000270564696894127,0.001143658547616111,0.000156659502848655,8.87281934815977e-05,6.68969877040126e-05,0.0008162367901161094,0.000181182173266611,0.0008878701901835484,0.001960800092886239,0.000561056191145326,30.0,5.0
4762,0.00029910033260494,0.00021032831409911745,0.000109700152628511,0.000369908793909884,1.32130389829399e-05,0.001091025971479087,8.80075310669137e-05,0.0008667250391738435,0.001303412736961218,0.0004439963904587785,30.0,5.0
4763,0.000352084855578916,0.0014166636549701184,2.12352391992798e-05,0.000404918317515589,1.10730980438234e-05,0.0009203318551390671,0.000635715760474248,0.0008940880721866051,0.0023374699560752,0.0001425728914909996,30.0,5.0
4764,0.000302200276427911,0.0009045409434511043,9.33221834399922e-05,0.000575387137161402,2.02151346115897e-05,0.0021662864304440865,7.17027994026342e-05,0.0009244720781680371,0.0030720260944392397,7.281899161171168e-05,30.0,5.0
4765,0.000245710315949665,0.00042305110721008177,0.000254379957878637,0.000322275096072291,3.6985295949421e-05,0.0009707774541261038,0.000155487858062575,0.0008518948781670588,0.0013947922758771325,0.00014343300972541329,30.0,5.0
4766,3.02762259707379e-11,0.0007521671657100826,2.8421709430404e-14,2.18626894366025e-10,4.9737991503207e-14,0.0007521671657100826,3.5527136788005e-14,0.00045733387219115684,0.0015045684615121457,0.00039479850966017693,30.0,5.0
4767,0.000224389944149195,0.0010612318967370693,9.45085295056963e-05,1.37477823667249e-05,5.61467422146578e-05,0.0009834104321690962,0.000441740857624866,0.0008990720111796691,0.0020448372708201656,0.0008015827097551664,30.0,5.0
4768,0.000232942355696153,3.520194649886399e-06,0.000129467066717626,0.000284773485994167,1.92692604237266e-05,0.0007059763719450829,0.00117956195597549,0.0008027406371695633,0.0007029415355701563,0.0013563793090725085,30.0,5.0
4769,0.00024973203027745,0.0014318625569930687,0.000255369549320469,0.000250486699867665,4.65081382721166e-05,0.0012709677532781183,0.000233104932579595,0.0009720030371909161,0.0027051922906972115,0.0010746151092462242,30.0,5.0
4770,0.000203924575093772,0.0014452726642550928,0.000104055232719225,0.000155324392368712,1.82437967737314e-05,0.0013482242703430902,0.000132943667943638,0.0010097755871640857,0.002794735028708195,0.001111049508836004,30.0,5.0
4771,0.000187777206654971,0.0003632138062610868,0.000156455884245843,0.000390905493091908,4.56276191265204e-05,0.00069123557387607,0.0010476767066609,0.0008666528031824328,0.0010558900148441852,0.00043496610851434525,30.0,5.0
4772,0.000235970318030354,0.00011485393495608287,2.5451719010583e-05,1.16538914744085e-07,3.38584275088039e-05,0.0011773296134601208,3.22520470735568e-05,0.0008815822461656353,0.0012923061651182177,0.0001064370899257483,30.0,5.0
4773,0.000163121188532678,0.0001674492074100753,2.48448548967467e-05,0.000462929572617038,8.64028324976118e-06,0.0010193567047070973,0.000722032601810606,0.0008815810801650059,0.0011864770396702307,0.00015439800881722476,30.0,5.0
4774,4.05054324659204e-05,0.0013596019597941211,0.000187192588223264,0.000362724977163876,3.20235541835245e-05,0.001035454969229077,0.000138302332964184,0.0008955924301687901,0.002394620552840232,4.0020009691943415e-05,30.0,5.0
4775,0.000346263610303765,0.0012287516327361137,0.000350451177233785,0.00059752764481452,5.37832614746492e-05,0.0008671012801220734,0.000244502395390589,0.0008810588051915147,0.0020973159395042407,6.907070928718895e-05,30.0,5.0
4776,0.000178117054579374,0.0002256183178491189,0.000190646602557215,0.000247348801769492,6.05872700418786e-05,0.0010779408681680924,0.000239327747202964,0.0008981591471695083,0.001302132484358176,6.025209586368874e-06,30.0,5.0
4777,0.000187656646772005,0.0013078570266510936,2.91810121074432e-05,2.37534716589979e-05,1.49341169013439e-05,0.0005688725332401168,7.32725531284589e-05,0.000903246232184074,0.0018769859811651468,0.0004344289900473086,30.0,5.0
4778,0.000304910989032514,0.0002247324963460806,9.55206070967912e-05,0.000624499040986406,2.39590068495943e-05,0.0011589584787921048,0.00031096393511082,0.0008777467761831304,0.0013855130697981721,0.00046669429139001295,30.0,5.0
4779,0.000207359430833609,0.0013505911005041171,0.000285437451324838,3.48979403455071e-05,8.15841003038997e-05,0.0012102924979661145,0.000649049093535158,0.0009235549081836325,0.0025624622396771546,1.5199091649265029e-05,30.0,5.0
4780,0.000301640186033847,0.0012459589892930834,5.13413950821301e-05,0.000327225297360787,5.02453013027093e-05,0.0015314748517690768,0.000515619568778353,0.000909501861173112,0.00277645105626223,3.3884791264426894e-05,30.0,5.0
4781,0.000368764007566469,0.00019818021940409825,0.00013925143091853,0.000670529602827331,0.000124244791742001,0.0010861808445931098,0.000306332671271156,0.0008480412691653783,0.0012829726598051483,0.00022908239043317735,30.0,5.0
4782,0.000268619682725291,0.0009125397981151195,1.70340120500129e-05,0.000167347248188439,1.33670938105013e-05,0.001050397643412082,0.000308709985604394,0.0008648715641754734,0.001963778933525173,0.0005710258901672205,30.0,5.0
4783,0.000281067490505382,0.0003243003551490764,6.79461565464834e-05,0.000280643039649183,8.34677572143505e-05,0.0012896730822400948,0.000301402257894573,0.0008776479671723791,0.0016160277585721694,0.0004058814902236918,30.0,5.0
4784,0.000287125882384665,0.0012742375473180911,7.73397656969599e-06,0.000499204347731824,3.74762521317962e-05,0.0013784935562670686,0.000122831732344994,0.0009735676241859892,0.0026532422016052326,0.0001650848917051917,30.0,5.0
4785,0.000351667976119074,0.0012472949848411075,1.37249822236285e-05,0.000411642063070457,5.48470610013396e-05,0.0017801360635351093,1.2194146320324e-05,0.0009184508951705084,0.0030286575520411807,6.455829134210944e-05,30.0,5.0
4786,0.000313580844007788,0.0003333192905781157,2.01560966511805e-06,0.000332396617311334,5.52564906541875e-05,0.0013906787921730834,0.00024002661124764,0.0008725753031910699,0.001724953706743193,0.00013633680828206707,30.0,5.0
4787,3.03046476801683e-11,0.000752167165687101,7.105427357601e-15,2.1858426180188e-10,2.8421709430404e-14,0.000752167165717077,7.105427357601e-15,0.00045733387219115684,0.0015045684615121457,0.00039479850966017693,30.0,5.0
4788,0.000237997057957351,0.0010614807607390864,9.37247914032935e-05,1.37158106135078e-05,4.31692331686051e-05,0.000983110762638073,0.000441709077572919,0.0009007137361720652,0.002044786465277171,0.0010100248091475805,30.0,5.0
4789,0.000270874079800976,2.8939637579106225e-06,0.000129219147026807,0.000284683548505082,3.81154653137372e-05,0.0007055863777540861,0.00117960604284892,0.0008026991181679932,0.0007031777723461863,0.0013556058092945023,30.0,5.0
4790,0.000258140414866936,0.0014320352116241053,0.000255572453157188,0.000250466901937561,2.30148283097975e-05,0.0012708226984670667,0.000233049113723117,0.0009720850931671521,0.002705219890524191,0.001085610509107937,30.0,5.0
4791,0.000217137121499178,0.0014454969413391083,0.000104308432216732,0.000155355776877749,9.60647268577475e-06,0.0013481313531730765,0.00013287808225048,0.0010095430581884557,0.0027948663887671366,0.0010839035094249994,30.0,5.0
4792,0.000147749260396068,0.00036246317305510534,0.000157792299207829,0.000390810037284757,1.37105259625514e-05,0.000691631034426099,0.00104760052053341,0.0008681000721821874,0.001055534842160144,0.0006127767082944047,30.0,5.0
4793,0.000244851962142079,0.00011505318273508092,2.53702111922133e-05,9.5701851794e-08,9.78553815755845e-07,0.0011771062020031198,3.23293077636178e-05,0.0008823663651753577,0.0012922820014471537,6.879290594952181e-06,30.0,5.0
4794,0.000167280283589477,0.00016714635562109503,2.52662925592229e-05,0.000462920005600206,1.19827285267604e-05,0.0010196761896500983,0.00072198351063802,0.0008815497661771587,0.0011864936728122055,0.00015072210953803733,30.0,5.0
4795,3.4580469919554e-05,0.0013591456544401193,0.000187619737557959,0.000362740408039467,4.1461655968078e-05,0.0010356630789111199,0.00013832390854767,0.0008963546901838981,0.0023943723572471542,0.00013250040865386836,30.0,5.0
4796,0.000347476301223892,0.0012286587848771013,0.000351007799067271,0.000597530312513765,4.13881819447681e-05,0.0008672072442840739,0.000244530215721198,0.0008812191221636567,0.0020973290557841917,8.977150901046116e-05,30.0,5.0
4797,0.000183196744004022,0.0002259140894310674,0.000190442139325814,0.000247361014457766,5.17223925946553e-05,0.0010776799286910665,0.000239348921236684,0.000898648288170989,0.0013021673164641534,6.908570867381059e-05,30.0,5.0
4798,0.000189821165666793,0.0013080182398730877,2.91298531098494e-05,2.37485480074299e-05,1.14499075500873e-05,0.0005686029741631127,7.32106367452856e-05,0.000904543635186883,0.0018768776352922067,0.00027100939041702077,30.0,5.0
4799,0.00030256713996657,0.000224717001785113,9.61223421855478e-05,0.00062450449442587,3.82828673650693e-07,0.0011589831497531011,0.00031090572116052,0.0008787252291710956,0.0013855222461301997,0.0003417093903408386,30.0,5.0
4800,0.000211724080855014,0.0013506771624980929,0.000284996179895858,3.48886782693663e-05,6.03407952226576e-05,0.001210068483000093,0.000648998507776784,0.0009236174791737994,0.002562324286716211,9.858891644398682e-06,30.0,5.0
4801,0.000269009416837829,0.0012445195060261094,5.15537683444534e-05,0.000327142837224768,7.36369178184759e-05,0.001532300241532114,0.000515676147157168,0.0009099069011710981,0.002775836962705225,6.0242091421969235e-06,30.0,5.0
4802,0.000361700398678888,0.00019816026332308834,0.000138800363608624,0.000670513211977385,0.000115883533769789,0.0010861794319571016,0.00030630896975728,0.0008484366691732248,0.0012829512910561558,0.00017905519052874297,30.0,5.0
4803,0.00026755168997683,0.0009124114018310703,1.57857979410647e-05,0.000167344701937019,5.87951605446335e-05,0.001050607429473105,0.000308823063666058,0.0008647460161910203,0.001963860323290212,0.0005854823903064243,30.0,5.0
4804,0.000281704167113705,0.0003242914030651134,6.69510072876522e-05,0.000280641320431147,6.56866678951928e-05,0.0012897188933760906,0.0003013541022025,0.0008776302761646093,0.001616064617673163,0.00040743229146755766,30.0,5.0
4805,0.000284985526334935,0.0012741405296041175,7.46654018901616e-06,0.000499209497978727,3.20178443757868e-05,0.0013786400160820667,0.000122815158643777,0.000973506089167131,0.0026532916436852183,0.0001719875908747781,30.0,5.0
4806,0.000351535483285481,0.0012472894154810787,1.3627665226168e-05,0.000411641776253699,4.1456095260628e-05,0.0017801478959281192,1.22277848048219e-05,0.0009184453671764459,0.003028663815070165,6.514349115605e-05,30.0,5.0
4807,0.000315201563118706,0.00033331870346609005,1.98263070960714e-06,0.000332400427695612,5.11299780967533e-05,0.001390679424555119,0.000240036349616807,0.0008725964361815386,0.0017249537520371838,0.0001390333090967033,30.0,5.0
4808,3.03046476801683e-11,0.0007521671656831042,2.1316282072803e-14,2.18662421502813e-10,1.4210854715202e-14,0.000752167165712081,2.1316282072803e-14,0.00045733387219115684,0.0015045684615121457,0.00039479850966017693,30.0,5.0
4809,0.000171767176525783,0.000944126900104092,1.72905905321263e-05,5.15537519254171e-06,6.53673339332528e-05,0.0007222824966611197,0.000369879992391128,0.0008622359681851322,0.0016666035229442322,0.0012940614087710856,30.0,5.0
4810,0.000312834556820185,0.0006231544348890838,0.000173285991650077,0.000348443105897774,1.21657063978375e-05,0.001085167950577115,0.000595775961166549,0.0008144510471765898,0.0017086110634702,0.0013498571097443346,30.0,5.0
