point,file,gx,gxx,gxy,gxz,gy,gyy,gyz,gz,gzz,pot,ratio,size
1383,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0151967278898653,-0.282953396719995,-0.144137488727675,-0.127152993385328,-0.014456303523815,-0.443315084539861,0.155497178807647,223.72965670182,0.726268283404568,14278.1726774903,1.5,30.0
1384,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.000329514609553883,-0.489214050033097,0.0256061081606192,0.0408512704394775,-0.0102748782509394,-0.437949187323035,-0.17434355097045,223.735957616723,0.927164657335886,14278.1213364764,1.5,30.0
1385,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,3.02406988339499e-11,-0.101729917266589,-1.4210854715202e-14,-2.18186357869854e-10,-3.90798504668055e-14,-0.101729917266468,4.9737991503207e-14,223.644766139699,0.203461569905523,14278.015188324,1.5,30.0
1386,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.0391639181574384,-0.392362499930742,0.107723196283686,0.0440311199295582,0.0382335506421789,-0.447826538663126,0.0142419472766261,223.615222061286,0.840190853377985,14277.2404212528,1.5,30.0
1387,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0797642254604725,-0.477928434103603,-0.136600169142106,-0.144450939595118,-0.00685236158160052,-0.545960361376738,0.234556584401049,223.740311926751,1.02389143487913,14277.5981661504,1.5,30.0
1388,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0604096390585731,-0.350597200119838,-0.0182678346929854,0.195488445626512,0.0097701472320324,-0.728104836256883,0.219916089928208,223.72913704414,1.07870105755065,14277.714594038,1.5,30.0
1389,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0505213992698579,-0.387372278144532,0.0596114810059186,-0.0980557424325948,0.0488161854624352,-0.616336095040513,0.0689232408986819,223.719944517415,1.00370931109459,14277.6629617092,1.5,30.0
1390,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0418426861757411,-0.336241972629417,0.0579490290169729,0.184121045477461,0.0246644670150289,-0.564543684143122,0.20777082391458,223.734826825126,0.90078623796969,14277.7114883737,1.5,30.0
1391,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.0126035708384773,-0.511013449830967,0.025946218739278,0.0209592676238117,0.0168517953948566,-0.275824826981167,0.18230403991849,223.6232194191,0.786840474093301,14277.5926426418,1.5,30.0
1392,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0542891547998918,-0.275571291862747,0.22524447187574,-0.0987967633222939,0.0302891681389355,-0.590842068649347,-0.0872020966024519,223.730344517475,0.866416594838567,14277.9197826082,1.5,30.0
1393,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0132424005621639,-0.415181811047241,0.0337848423837021,0.0861878066767445,0.0429292773914938,-0.285820966781109,0.146791033413995,223.719621427162,0.701005602252754,14278.1092465885,1.5,30.0
1394,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0640712059751367,-0.542123848339514,-0.0714038194709496,-0.0589854256784654,0.0635858569828684,-0.333863312106597,0.289205163576449,223.735124780096,0.875987093991632,14278.2591151046,1.5,30.0
1395,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0396117747315756,-0.566455109206064,-0.0679481482341799,0.0836008981483946,0.0940237907817618,-0.159918626390883,-0.0822752942856176,223.733702576192,0.726377289404176,14278.3498356378,1.5,30.0
1396,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0293100873652348,-0.734262157377961,-0.000543368816787834,0.000116831322052131,0.00967546306243605,0.0858640621783859,0.196240179298304,223.6197434068,0.648400732715809,14277.8348248728,1.5,30.0
1397,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0596275958691335,-0.26773894334307,0.172949758502765,-0.279439273289931,0.0247207692573284,-0.592013370924509,0.213355694996814,223.722437852405,0.859752620786268,14278.0902052971,1.5,30.0
1398,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0318410244184877,-0.281436570942467,0.138616364287615,0.119504608201153,0.014856515836982,-0.452049154137323,0.153529022730245,223.728379224069,0.733486090681696,14278.1143676946,1.5,30.0
1399,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0319365356962464,-0.305950346723396,0.10550479111064,-0.150811906022742,0.00715946057900396,-0.395381601211566,0.163197547220919,223.736280996873,0.701334463382912,14278.2446555851,1.5,30.0
1400,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0521612503372957,-0.546812816203377,-0.0330146074733452,-0.0897482963855662,0.0306342453560262,-0.371923604056176,-0.016956081012677,223.729601336898,0.918739609848845,14278.3087194661,1.5,30.0
1401,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0455038557388008,-0.352474471044536,0.00830103078405237,-8.7913185974179e-05,0.0109347840014351,-0.465235555688463,-0.0874364726076548,223.625253764699,0.817711300085879,14278.0075778823,1.5,30.0
1402,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0338612806880434,-0.509694925530707,0.0515818533321994,-0.133024170224664,0.00571678045197643,-0.412006700423659,-0.21616228780987,223.739154925238,0.921701659490574,14278.2096514103,1.5,30.0
1403,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0324313369831728,-0.734348228236586,-0.0186650702084432,0.078302639883582,0.00052940667487178,-0.180681697071893,-0.239375722432425,223.741219365965,0.915032290413902,14278.2832422419,1.5,30.0
1404,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0110261371024833,-0.282988857702555,0.134435966813899,-0.127119343760693,0.0149056528260871,-0.442129554546426,-0.155900468541681,223.729829777656,0.725118214393682,14278.1726903763,1.5,30.0
1405,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.00445173922193476,-0.48928772468943,-0.0449464423698693,0.0409561002496835,0.00794526951548846,-0.435598863429593,0.172746978415812,223.736301789147,0.924888008095998,14278.1212821958,1.5,30.0
1406,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,3.02833313980955e-11,-0.10172991726651,2.1316282072803e-14,-2.18179252442496e-10,-5.32907051820075e-14,-0.101729917266503,-7.105427357601e-15,223.644766139699,0.203461569905523,14278.015188324,1.5,30.0
1407,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.00899350118261566,-0.787351694829786,-0.115221191295292,0.0315604813554866,0.0226141326507516,0.0853433599585653,0.20755818134426,223.615899683524,0.702010262632585,14277.3195371111,1.5,30.0
1408,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.11492284781184,-0.356555596822777,0.06996464415253,-0.213514219865274,-0.0221807837199712,-0.606212985506154,0.199182748845688,223.723761273785,0.962770444148129,14277.6645276749,1.5,30.0
1409,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0658375809717207,-0.393449392900577,0.379295147375097,0.132841234689189,-0.023378140827333,-0.364078993743611,0.278866827301978,223.731850285897,0.757527716915717,14277.7284364807,1.5,30.0
1410,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0998444157538216,-0.309961155203501,-0.167279610186818,-0.127993317910751,0.011212693047149,-0.411995295157272,0.142660062184287,223.726662749557,0.721957225858867,14277.7548884866,1.5,30.0
1411,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0345881227670617,-0.28035845431793,0.0693654168057207,0.0536958835466582,-0.0016186819863222,-0.319837786610719,0.305715873910805,223.72044084618,0.600196967017426,14277.8336277892,1.5,30.0
1412,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0200838009451711,-0.676268662535462,-0.0266489344794676,0.0251700994619274,0.000698037895872972,-0.0316962210656899,0.0159163792048474,223.626350584863,0.707966841921974,14277.6340963425,1.5,30.0
1413,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0449533265832915,-0.722350227908701,-0.278610960254931,-0.0901978640462823,0.0103210652789514,-0.0049463749834886,0.153653158069762,223.727107307907,0.727299236568162,14277.9538437997,1.5,30.0
1414,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0304667466282016,-0.394437453033536,-0.25247455430393,0.140583059179204,-0.00606723379372198,-0.326465926638331,0.11187337708816,223.737716270001,0.72090637809476,14278.0921352036,1.5,30.0
1415,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0735415795099028,-0.55302733100007,0.183899904894021,-0.0818775712368636,0.00419700204503926,-0.345454395750221,0.0142477773432006,223.742882401486,0.898481669219233,14278.2437736451,1.5,30.0
1416,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0298800068727889,-0.57455750226659,-0.0209927898642601,0.0507380387865394,0.0143793978018891,-0.38135159938225,-0.0331384360144511,223.728912393758,0.955912535220702,14278.2178212413,1.5,30.0
1417,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0660159066778654,-0.30073279532461,-0.00470504224178073,-3.57543894223596e-05,0.0109436280026145,-0.529615185761261,-0.0969921966506995,223.622170833498,0.830350077988158,14277.7582904923,1.5,30.0
1418,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0522206382611738,-0.539149974457239,0.130891152107123,0.0645461280011542,-0.0033688892457846,-0.518397170291465,-0.0377063660225711,223.729926373285,1.05754738494301,14278.056891045,1.5,30.0
1419,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0311567009928071,-0.346075612140414,0.0443655920449531,0.0888754138673103,0.00309289402800061,-0.581950458245582,-0.155564050570324,223.722569855153,0.928026170712663,14278.0986768316,1.5,30.0
1420,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.037614813037167,-0.493971534354233,-0.0905134641134702,-0.0297691774621187,0.0125488893271779,-0.235351257537622,-0.123474656498673,223.729055693485,0.729324996411698,14278.2231670133,1.5,30.0
1421,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0502620089460972,-0.500842770396614,0.218019355009549,0.107792388277729,-0.0084727274780505,-0.287088217440787,0.100697678221606,223.732185270457,0.787934526530854,14278.3167572244,1.5,30.0
1422,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0417554550117281,-0.777572111942006,0.011219397412661,-0.00151867811295343,0.0202210033493913,0.0809352569320949,-0.150198788506498,223.62415876168,0.696638415217779,14278.002839425,1.5,30.0
1423,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0192784190094581,-0.302700316315634,-0.00915359593257489,-0.0286906094374065,0.00998222240943392,-0.677177859195496,-0.0809310084186168,223.729095446756,0.979877727238211,14278.1907101185,1.5,30.0
1424,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.048231045687654,-0.549099407469992,0.159235593852067,0.0776334835279514,0.0129866668389127,-0.330605005004634,-0.0201422900722215,223.743511727328,0.879706658073697,14278.2666336592,1.5,30.0
1425,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.00557548882269288,-0.276278142373187,0.0828367582235531,-0.087585769916205,-0.000279382126919359,-0.616658096983363,0.156340549752075,223.728781797015,0.892936054016356,14278.1632448538,1.5,30.0
1426,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.0109693680266005,-0.315163314074394,0.0720028844225605,0.023964524045694,-0.0120944721395375,-0.57073435707893,0.202492638075587,223.726821209187,0.885898898078949,14278.1163832987,1.5,30.0
1427,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,3.02904368254531e-11,-0.101729917266539,-2.1316282072803e-14,-2.18193463297212e-10,-3.19744231092045e-14,-0.101729917266496,2.48689957516035e-14,223.644766139699,0.203461569905523,14278.015188324,1.5,30.0
1428,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.11354752292489,-0.880501511982373,0.00021876337807053,-0.238395070312016,0.0337480917466024,-0.00479009366299205,-8.03004308020175e-05,223.542083960931,0.88529373675048,14277.3238338686,1.5,30.0
1429,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0978906472496881,-0.79467504272488,-0.000238310465817071,-0.0198465919814639,-0.00548482635634429,0.0720522507391017,1.25479219920538e-05,223.634998873385,0.722624747935344,14277.6151437691,1.5,30.0
1430,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0650336660574595,-0.591458314914714,-0.000222435462263915,-0.0444876820820326,-0.00181695915120272,0.0403705024704971,3.6913017939233e-06,223.64222831217,0.551086832271615,14277.7484763158,1.5,30.0
1431,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.102409440836812,-0.469825923160202,8.84517291163678e-05,-0.261127303537984,0.0167914438293622,-0.0876894073605714,-7.96447384291132e-05,223.633838351706,0.557516442851001,14277.7154536248,1.5,30.0
1432,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0294653475713673,-0.591088738611672,-0.000311948777665494,0.133143813637354,-0.0033712877247325,-0.123501584031201,7.74585364471392e-06,223.638112614763,0.714590829714763,14277.8170177258,1.5,30.0
1433,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0295398759922794,-0.4076578100435,9.33251623912723e-05,-0.00627481699800237,-0.000751452765847205,-0.317406304472504,6.96582441866989e-07,223.508175309641,0.725066492568316,14277.6725563707,1.5,30.0
1434,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0322749073785289,-0.323749068663611,0.000132192164803757,-0.112703963818927,0.0112333659577928,-0.469917682143357,-2.7680002231148e-05,223.636574485327,0.793669550727818,14277.9079436247,1.5,30.0
1435,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.031596585549476,-0.160835487561862,0.000635703507763097,-0.0245908975495765,0.025407602240179,-0.586495015376769,-6.13419196665299e-05,223.624961587496,0.747333969968037,14278.0389316608,1.5,30.0
1436,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0603349943976541,-0.35105465933357,-0.000150017077696185,-0.0654036130267225,0.0058880472823688,-0.451251514027735,-1.53242286339283e-05,223.624465595876,0.802305865404797,14278.101306919,1.5,30.0
1437,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0335110902492675,-0.476846846760573,-1.66725270278056e-05,0.143636917404771,0.0126652597707348,-0.478038801357112,-3.16436972770118e-05,223.630144367958,0.954888854040846,14278.1953841687,1.5,30.0
1438,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0382804594030208,-1.03245845688905,0.000326173590870615,0.00103528182269721,0.0103667269299095,0.299068758517041,-2.68776594649356e-05,223.528370349199,0.733391605129665,14277.6983976997,1.5,30.0
1439,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0352284495526245,-0.887240513078346,-0.000394868604572579,0.00957722191864417,0.0015461186526764,-0.132412654108515,-6.17479668929555e-06,223.65369157995,1.01965286501125,14278.0742378141,1.5,30.0
1440,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0123684700841427,-0.811574597001387,-0.000147417478014583,0.164786990627693,-0.00276637633589871,-0.0290499269796975,3.36234220468801e-06,223.64545169541,0.840624987941091,14278.087505719,1.5,30.0
1441,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0143734652511238,-0.175889245485752,2.76295357126422e-05,0.0141066591901088,0.00176304986311493,-0.53780518199865,-8.62380979568811e-06,223.631611539828,0.713696762090109,14278.1931658653,1.5,30.0
1442,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0459877526553729,-0.459580436635225,0.000365268042425482,0.180973174337721,0.00295483970636212,-0.489798412356975,-1.37748425479423e-05,223.632804934756,0.949382048472443,14278.2571914899,1.5,30.0
1443,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.00253728009957221,-1.02239336344835,0.000783011140169348,0.00235317895199299,0.00650651849262118,0.39162261113483,-2.54696453406977e-05,223.521360844607,0.630772564484313,14278.0037103618,1.5,30.0
1444,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0065591448726483,-0.613995424631839,-0.000190830040911916,-0.131672456913306,-0.000919840223097879,-0.0786195342402083,-1.0333546558966e-05,223.643690545302,0.692614418817889,14278.1657081917,1.5,30.0
1445,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0342035292439995,-0.332346509471004,0.000782426292053162,0.0655559164841855,0.00371718966454182,-0.449113046239754,-3.59168562731882e-05,223.627766951468,0.781461949953328,14278.2377856386,1.5,30.0
1446,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.00937377884935486,-0.827142385458287,-0.000559613357296762,-0.168575850265853,-0.00584626813483169,0.0362570941888274,-3.55170437902341e-05,223.653724030769,0.790885412272974,14278.1598177539,1.5,30.0
1447,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.0314612440048236,-0.641902557476909,-0.000330400558718025,0.127531371340898,-0.00809271710090798,0.0510104313960955,-0.000186070176217523,223.659051301468,0.590893216240213,14278.1206613029,1.5,30.0
1448,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,3.02975422528107e-11,-0.101729917266496,-3.5527136788005e-14,-2.18214779579284e-10,-2.8421709430404e-14,-0.101729917266596,3.19744231092045e-14,223.644766139699,0.203461569905523,14278.015188324,1.5,30.0
1449,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.00683570181420734,-0.787222807964467,0.115670793755904,0.0315553437348215,0.044814969311517,0.0853205986057974,-0.207718659615984,223.616357383036,0.701904137120076,14277.375888469,1.5,30.0
1450,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.107735932070188,-0.356358965257293,-0.070229861233071,-0.213497677585771,0.0236906144998201,-0.606331671857514,-0.199186986278534,223.723160480067,0.962692498933843,14277.5863995274,1.5,30.0
1451,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.062562986786574,-0.39352051143712,-0.37973304586207,0.132848988381607,0.0202020425725316,-0.363948332179834,-0.2788605710336,223.731838527363,0.757468173888547,14277.7257966443,1.5,30.0
1452,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0916453111637594,-0.31177516243653,0.167313508710743,-0.127967966845456,-0.00508210509056894,-0.410290318922549,-0.142678225678712,223.726845032154,0.722066256857144,14277.7802277179,1.5,30.0
1453,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0443512515948026,-0.280030687584426,-0.0696557977846519,0.0536722616549851,-0.00438553972498568,-0.319972120715828,-0.305702956162791,223.720684366553,0.600003534388932,14277.8609874449,1.5,30.0
1454,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0135169955619308,-0.676464963531053,0.0268422021858206,0.025185595175268,0.00931158033132107,-0.0314253195626171,-0.0159421516355563,223.626785575763,0.707892241414505,14277.6881545707,1.5,30.0
1455,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0453489104066271,-0.722426497003154,0.278906752743578,-0.0901987791902815,0.00583514326911683,-0.00476642007554418,-0.153693760920205,223.727878818404,0.727195550754726,14278.0502708712,1.5,30.0
1456,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0359317009159801,-0.394145671466018,0.252968556654484,0.140569109501846,0.0310317176224402,-0.326553196099598,-0.111934948956829,223.738473766627,0.720701865988571,14278.1848443491,1.5,30.0
1457,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.062532506907222,-0.553103791612174,-0.183934167602675,-0.0818515900630681,0.011086898698494,-0.345337324648001,-0.0142869686098105,223.742694795937,0.89844105872918,14278.2190656021,1.5,30.0
1458,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0290863937267831,-0.574550809925623,0.0209610647288228,0.050739797685145,0.0112064590966412,-0.381239407988788,0.0330744456431842,223.72902475873,0.955793651486256,14278.2298782213,1.5,30.0
1459,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.068324942713974,-0.300593705246355,0.00536678012902195,-4.15998865521822e-05,0.00983315452065625,-0.529609104104591,0.0969382317103052,223.622262939952,0.830204906253186,14277.7672600457,1.5,30.0
1460,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.040711409225187,-0.538858981144489,-0.131042696966496,0.0645735906108323,0.0211134766850662,-0.51869656435828,0.0376582631043133,223.729593078601,1.05755578569709,14278.0145375174,1.5,30.0
1461,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0302724081899974,-0.345974438377718,-0.0446617321791495,0.0888772739934959,-0.0085587480674576,-0.581904890553893,0.155570444912927,223.722576877298,0.927879429258258,14278.0967631287,1.5,30.0
1462,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0376996708012083,-0.493879485154749,0.0905772145345873,-0.0297697475984715,-0.00888377232649873,-0.235260050962987,0.123456842427371,223.72909172362,0.72914174063745,14278.2242543918,1.5,30.0
1463,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0389159235131569,-0.500926754665942,-0.217915569743578,0.10781939742286,0.0110546056472458,-0.286914719288374,-0.10071661811085,223.73209960015,0.787845012647658,14278.3041153781,1.5,30.0
1464,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0393010718429458,-0.777390999447941,-0.00982496496101981,-0.00151425060532386,-0.00448098088686777,0.0809900966767279,0.15014137642665,223.624468422384,0.696402462979094,14278.0378213312,1.5,30.0
1465,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0224582608093016,-0.30254785745726,0.00869457169965052,-0.0286990514026964,-0.0148439987318625,-0.676984961305041,0.0809168929395624,223.72900307497,0.979532370489373,14278.1723147949,1.5,30.0
1466,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0371496794057418,-0.549270847063141,-0.158904398173345,0.0776608265728873,-0.00888791863216909,-0.33025390590783,0.0200814024755809,223.74349024016,0.879526998570208,14278.2604515562,1.5,30.0
1467,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.0152375433312457,-0.275970478788253,-0.0835160920787142,-0.0875653642605727,-0.00732580887797951,-0.616614256256357,-0.156426036111485,223.728996940544,0.892584549704246,14278.1839522262,1.5,30.0
1468,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.0169954490193085,-0.314553772269016,-0.0735111381340655,0.0239691353721723,-0.00471716728890215,-0.570532167303162,-0.202865036760781,223.726981057639,0.885087166497989,14278.1211817935,1.5,30.0
1469,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,3.02975422528107e-11,-0.10172991726651,1.4210854715202e-14,-2.18228990434e-10,-4.2632564145606e-14,-0.101729917266383,3.90798504668055e-14,223.644766139699,0.203461569905523,14278.015188324,1.5,30.0
1470,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.0221329057428701,-0.391498421094891,-0.107923180182852,0.043989412187483,0.00644508519935272,-0.448146479420702,-0.0143486125277475,223.616726804935,0.839646715299634,14277.4219454927,1.5,30.0
1471,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0702072772182696,-0.477815330877604,0.136278552193187,-0.144428666181931,0.00770645945942761,-0.54595650183044,-0.234559389513973,223.739723894142,1.02377447210679,14277.5209187968,1.5,30.0
1472,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0565802079116118,-0.35034372955721,0.0179218849760208,0.195496810687808,0.00103803929803092,-0.72813628488903,-0.219942574737232,223.728658931275,1.07847903562021,14277.6493564455,1.5,30.0
1473,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0435420151121377,-0.388410303287859,-0.0593510520722593,-0.0980349903100151,-0.0328199577228396,-0.615388236135258,-0.0689635021733,223.720845844955,1.00379947733261,14277.7796594831,1.5,30.0
1474,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.051276201871632,-0.336045172490208,-0.0581992774655078,0.184098403859615,-0.0223742407603922,-0.564474467636753,-0.207777685994654,223.735805610564,0.900520221324109,14277.831247164,1.5,30.0
1475,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,-0.0181417642427366,-0.511154890507761,-0.0257343612113923,0.0209722416825242,-0.00511296412303608,-0.275509938173386,-0.182334068139655,223.623723609484,0.786667025962333,14277.6536353677,1.5,30.0
1476,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0561254126273916,-0.27563746909716,-0.224917455529487,-0.0988011193834388,-0.0127268051993212,-0.590563637956825,0.0871579431168991,223.731211193359,0.866204341380368,14278.0262702402,1.5,30.0
1477,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0174158898619803,-0.415096784111756,-0.0333964745058824,0.0861768520996504,-0.0208828263735441,-0.285773289899606,-0.146845197974048,223.720133064868,0.700872898435698,14278.1719692827,1.5,30.0
1478,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0651452004178292,-0.541681821884158,0.0717789367160345,-0.0589895914836786,-0.0409163288902334,-0.334133190443564,-0.289261476716116,223.735349132411,0.875814945873228,14278.2844371208,1.5,30.0
1479,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0462289451368072,-0.565910018038297,0.0685425076436916,0.0835844651627065,-0.079870492471855,-0.160668136942045,0.0822402949484231,223.733130820678,0.726581708787589,14278.2808173715,1.5,30.0
1480,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0498186150453588,-0.733954645863633,0.00148883284486238,6.70287932662446e-05,0.0035484219892794,0.0855072323514632,-0.196274564581042,223.61942883033,0.64845005102839,14277.7956423663,1.5,30.0
1481,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0570793602755719,-0.267845519437303,-0.172612228156205,-0.279433739708183,-0.00822908062298922,-0.592049833726404,-0.213399586718606,223.721744522493,0.859895659682396,14278.0045041014,1.5,30.0
1482,tesseroid_vs_spherical_shell_files/effect-model-size30.tess-ratio1.500000.txt,0.0423712169785944,-0.281194492403898,-0.138350559403777,0.119478409394911,-0.012558066806335,-0.452128095547484,-0.153540973788537,223.72830963118,0.733322953553332,14278.1023671964,1.5,30.0
