point,gx,gxx,gxy,gxz,gy,gyy,gyz,gz,gzz,pot,size,ratio
1054,0.000364354237717801,0.0004188041981209034,5.27369190512048e-05,0.000153674605324514,2.11422923031002e-05,0.00011438526554807815,6.8659896563568e-05,0.0006638621771912767,0.0003051023919597995,0.00011081189040851314,30.0,5.0
1055,0.000282554166565085,0.0001366681545899029,0.000172425292112523,4.29482910522194e-05,4.38700296482297e-05,7.476895047192622e-05,0.000341095592684487,0.0007746259451835158,0.00021072674230582233,0.000230487390581402,30.0,5.0
1056,0.000267457148158734,0.0007673010509350875,4.42638815919736e-05,0.000345539382401485,3.93102106777676e-05,0.0002014004953431181,0.000517689570952244,0.0009069598631867848,0.0009703124291021714,0.00024520029000996146,30.0,5.0
1057,0.000246175029062934,0.001376336935949074,6.98112488339503e-05,5.38122629155346e-05,4.7137611300152e-05,0.0006973691207131094,0.000176065108689896,0.000868619311177099,0.0020746268043552174,0.0006144271901575848,30.0,5.0
1058,0.000318428010241734,0.0009746573684730753,0.000101274918473619,0.000464342951850698,8.06751451981613e-05,0.0014289849652781017,0.000305056957934313,0.0009050334991798081,0.0024021907117961483,0.0002572757912275847,30.0,5.0
1059,3.03001790324942e-11,0.0010728214550090875,3.16488155127637e-13,2.18663688718312e-10,1.51101353651484e-13,0.001072821455250117,2.44022467163485e-13,0.0004954509161905207,0.002145875906461203,0.00039508810914412607,30.0,5.0
1060,0.000253252824783834,0.0012312010543000795,3.19389882101587e-05,3.37352942518483e-06,1.36188547007476e-05,0.00040444099933006905,0.000930709750141153,0.0009338383891872581,0.0016359491334582144,0.0008015610092115821,30.0,5.0
1061,0.000203751081689379,0.0011529734569460937,0.000212841720507665,8.11077842244003e-06,4.98763997475171e-05,0.00040690088499106825,1.56841780642744e-06,0.0009539542601828543,0.0015609267837451979,0.0011430699087213725,30.0,5.0
1062,0.000271685637158348,0.0016619461057261198,0.00019269126538244,0.000152042425107261,4.8413838111494e-05,0.001260259462106117,0.00144868776050089,0.000876519886190863,0.0029235426188262137,0.00016856520960573107,30.0,5.0
1063,0.000150871694261513,0.0003926866193860734,0.000121089678095707,0.000176967662637855,8.93767707426107e-05,0.0003979457851290835,0.000349130682828528,0.0008215908021895757,0.0007921743433071393,7.542629100498743e-05,30.0,5.0
1064,0.00028009446393229,0.00033197947124791183,0.000237481060640707,3.06024941582396e-05,0.000117518687514084,0.0003742168283580871,0.000514198888024888,0.0007613591781705509,4.1436185886145616e-05,0.00022944129159441218,30.0,5.0
1065,0.000287189579794539,0.0005354588348678857,3.14415492041454e-05,1.12917665806037e-05,2.67398431690324e-05,0.0009614084907200726,0.00054863346734902,0.000780149812186437,0.00042669365851921714,0.0003090027912548976,30.0,5.0
1066,0.00022025938159001,0.0007055169675900808,8.63782915760678e-05,0.000386599599556008,7.38064977723329e-06,0.0003278152847910887,0.000477424080529789,0.0008988027261693787,0.001034860383832159,6.160419070511125e-05,30.0,5.0
1067,0.000249572586633051,0.0016044261684470817,0.000111759180002623,0.000207205740880231,2.50220524711797e-05,0.0008367732416660889,0.000106588673568728,0.0009067329171728034,0.002442198779063154,0.0006133619899628684,30.0,5.0
1068,0.000374144505136204,0.0007098853697281027,0.000275254475625175,0.000601006572994477,2.76200263705229e-05,0.0011493783242700895,0.000636325912238935,0.0008752265491693834,0.0018578707128471539,0.00027371869146008976,30.0,5.0
1069,3.00533209429688e-11,0.0010728214549011184,2.25807870665728e-13,2.18605604917956e-10,2.29233299009479e-13,0.0010728214546590897,2.60409857739952e-13,0.0004954509161905207,0.002145875906461203,0.00039508810914412607,30.0,5.0
1070,0.000274690646982795,0.0019052486160771043,5.79775224836174e-05,8.39914457649457e-05,6.52590816124232e-05,8.119998274508378e-05,0.000419640087145814,0.0009594971371882366,0.0019868233698462356,0.0010999222085956717,30.0,5.0
1071,0.000276928696848366,0.0011260228117541127,0.000440555257692245,0.000492144505266654,2.57909977269266e-06,0.0013564002974241207,0.000164340506305201,0.000879887284185088,0.0024831697879021952,0.0012721785096800886,30.0,5.0
1072,0.000446607854769701,0.001974617905169118,8.19787201696174e-05,0.000574196157812129,7.01449770188489e-05,0.0015919090638790712,0.000542318811656725,0.0008795622751733845,0.0035678900157242177,0.00031509400832874235,30.0,5.0
1073,0.00015989379306704,0.0006200783602590687,0.0001480612296806,0.00028285006631441,1.48247434328397e-06,0.0006248926455640902,0.000480521980674452,0.0008917044451663969,0.0012465505655442355,1.3523591405828483e-05,30.0,5.0
1074,0.000278764073737517,8.108097079295717e-07,0.000167439752429401,0.00060043210179809,7.28210718725641e-06,0.0011571113209251083,0.000755895848016796,0.0009533222351763015,0.0011554854280911853,5.374399006541353e-05,30.0,5.0
1075,0.000322393387184344,7.908391710942375e-07,0.000154652179283339,9.18466422801831e-05,9.01438233322227e-05,0.00038410815680106625,0.000254430420077979,0.0007869070761898911,0.00038564437305721455,0.000239684490225045,30.0,5.0
1076,0.000240506664750728,0.0010219617062380837,1.02551667574883e-06,0.0003109334567317,1.29702101245854e-05,0.0010775035027860702,0.000244668699909346,0.0009036396911881184,0.00210093061741623,4.727299165097065e-05,30.0,5.0
1077,0.000279969269295272,0.0011709001412090747,0.000137052552138453,0.000259839371851329,5.64638274755391e-05,0.0010288971557810833,0.000360150798882344,0.0007774203851909078,0.002200658550988166,0.0005724610909965122,30.0,5.0
1078,0.000305440642090926,0.0006714961018230992,0.000220982195544634,0.000445992456985599,7.00484297532222e-05,0.0012451437045851166,0.000208016204289571,0.0008735436591678081,0.001915352203488152,0.00026082899057655595,30.0,5.0
1079,3.0645069815094e-11,0.0010728214549430848,9.99833896231372e-14,2.18584413373343e-10,2.03781436169947e-13,0.0010728214545180914,6.94646380347552e-13,0.0004954509161905207,0.002145875906461203,0.00039508810914412607,30.0,5.0
1080,0.000249877253281905,0.0005246176097520872,1.20698083462705e-05,2.06420567533757e-06,3.97455785386414e-05,0.0013617601750430808,0.000251192329894185,0.0008796823181853597,0.0018866801308441428,0.0009866552099992987,30.0,5.0
1081,0.000281532785484762,0.001100517681300095,8.25938636165714e-05,0.000324941728006473,5.93245462175984e-05,6.490533329711612e-05,0.00012300521173853,0.000937454427173634,0.0011663574021282264,0.001105476208977052,30.0,5.0
1082,0.000249734526981946,0.0017339791737350785,6.70523957520394e-06,0.000186564519492238,7.93865261798921e-05,0.001103110032035115,0.00107835909063874,0.0008275695581687614,0.0028383581248762058,0.00042283480979676824,30.0,5.0
