gx,0.0
gxx,-0.31142924488188406
gxy,0.0
gxz,0.0
gy,0.0
gyy,-0.31142924488188406
gyz,0.0
gz,206.73099933324954
gzz,0.6228584897637681
pot,13723.086957210191
