point,file,gx,gxx,gxy,gxz,gy,gyy,gyz,gz,gzz,pot,ratio,size
31,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00427106012101555,-0.311530790245929,-6.12681165363901e-17,0.000672102556981295,2.14382683697348e-14,-0.311008686376176,6.60782260614341e-16,206.727107647465,0.622539476622568,13723.082160688,0.0,1.0
32,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00434952627592179,-0.311430828267326,-1.1086411376566e-15,0.000744281332087381,-1.36633868282054e-15,-0.31093936387539,2.17865174956689e-15,206.726202049029,0.622370192142997,13723.081604461,0.0,1.0
33,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00427986075937434,-0.311298641258745,1.06046322710576e-15,0.000786588667658816,2.05418771185781e-14,-0.310866453754174,4.29699814142107e-16,206.725221026503,0.62216509501336,13723.0810472223,0.0,1.0
34,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00402546021039235,-0.311142791692063,-1.16386816227361e-15,0.000784012696924247,7.54367271774137e-14,-0.310793631797291,-4.62320577600175e-15,206.724212702101,0.62193642348969,13723.0805105148,0.0,1.0
35,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00356470896204705,-0.310977880912199,4.13817734622852e-16,0.000726249061174267,6.10975164775165e-14,-0.31072528974003,-3.80900721391481e-15,206.723241760355,0.62170317065289,13723.0800197065,0.0,1.0
36,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00289732157345404,-0.310822152121455,5.93947125911241e-16,0.000610197724983606,1.74847115952392e-14,-0.310666040695341,1.6121002102687e-15,206.722381711838,0.621488192817329,13723.0796016402,0.0,1.0
37,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00204700265241233,-0.310694326864166,3.00523901554037e-16,0.000440973383306602,3.73308290746791e-14,-0.310620172724792,-1.26191646108303e-15,206.721704789285,0.621314499589476,13723.0792816433,0.0,1.0
38,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00106001870747831,-0.310610436571783,-7.4597344631739e-17,0.000231365210073626,1.21805777270056e-14,-0.310591149895097,5.14796132155063e-16,206.721271643804,0.621201586466996,13723.0790805075,0.0,1.0
39,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,1.33977030858379e-13,-0.310581216822468,3.33218949801579e-16,-6.24793185938222e-15,1.87559250899513e-14,-0.310581216822468,-8.01023811625341e-16,206.721122560552,0.621162433645207,13723.0790118748,0.0,1.0
40,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00408750407001634,-0.311596994412211,-5.01005165224342e-17,0.000586304489194934,7.48429367525977e-14,-0.311071822093711,-5.06404407340025e-15,206.727910141102,0.622668816506534,13723.0826995845,0.0,1.0
